FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-101.00,81.00,44.00,46.00,-20.00,8.50,34.44,0.40,0.00,-5.33,7.92,2023-11-28 20:02:15
-83.00,100.00,46.00,49.00,7.00,7.25,34.00,0.54,-0.04,-5.40,8.37,2023-11-28 20:02:15
-96.00,108.00,47.00,53.00,-52.00,6.12,34.25,0.04,0.00,-5.24,8.37,2023-11-28 20:02:16
-101.00,106.00,46.00,53.00,58.00,6.12,35.19,0.00,0.00,-5.42,8.09,2023-11-28 20:02:16
-87.00,94.00,44.00,51.00,-10.00,6.31,36.50,-0.19,0.18,-5.59,7.56,2023-11-28 20:02:16
-15.00,68.00,42.00,49.00,5.00,6.62,36.44,-0.45,0.33,-5.41,7.35,2023-11-28 20:02:16
-85.00,41.00,39.00,45.00,-14.00,6.69,36.44,-0.13,0.38,-5.73,8.13,2023-11-28 20:02:16
245.00,34.00,37.00,43.00,18.00,6.06,36.75,-0.00,0.45,-5.77,8.13,2023-11-28 20:02:16
-22.00,32.00,35.00,41.00,-10.00,5.62,36.94,-0.23,0.46,-5.78,7.68,2023-11-28 20:02:16
-76.00,48.00,36.00,42.00,-11.00,4.94,37.44,0.10,0.31,-5.78,8.06,2023-11-28 20:02:16
-8.00,65.00,42.00,52.00,-10.00,4.69,39.13,-0.28,0.32,-6.16,8.11,2023-11-28 20:02:16
-83.00,73.00,46.00,60.00,-35.00,3.94,41.44,0.14,0.61,-6.10,7.41,2023-11-28 20:02:16
144.00,80.00,49.00,70.00,318.00,1.81,44.69,-0.00,1.28,-6.70,7.49,2023-11-28 20:02:16
-15.00,83.00,50.00,76.00,-3.00,-2.44,48.31,0.77,1.42,-7.27,6.47,2023-11-28 20:02:16
-61.00,85.00,50.00,77.00,-59.00,-6.44,50.31,0.60,1.19,-7.22,5.73,2023-11-28 20:02:16
-39.00,77.00,48.00,72.00,177.00,-10.19,51.25,0.22,0.67,-7.27,5.65,2023-11-28 20:02:16
-33.00,74.00,46.00,64.00,-9.00,-11.56,51.19,0.15,0.22,-7.69,5.78,2023-11-28 20:02:16
-88.00,64.00,42.00,55.00,-59.00,-10.94,49.81,-0.17,-0.47,-7.35,6.02,2023-11-28 20:02:16
-46.00,44.00,38.00,48.00,295.00,-8.31,47.06,-0.43,-1.06,-7.07,6.69,2023-11-28 20:02:16
-63.00,35.00,36.00,43.00,-11.00,-4.12,44.75,-1.09,-1.59,-6.82,7.08,2023-11-28 20:02:16
-101.00,31.00,35.00,44.00,0.00,3.62,42.06,-1.57,-2.16,-6.10,7.16,2023-11-28 20:02:17
-84.00,33.00,35.00,43.00,0.00,11.06,39.69,-1.55,-1.92,-5.54,8.05,2023-11-28 20:02:17
-91.00,45.00,35.00,44.00,0.00,17.25,36.81,-0.74,-1.44,-5.18,8.30,2023-11-28 20:02:17
-101.00,62.00,35.00,43.00,-25.00,19.94,34.75,-0.33,-0.59,-4.74,7.50,2023-11-28 20:02:17
-93.00,80.00,36.00,44.00,265.00,19.62,32.88,0.53,-0.00,-4.64,7.78,2023-11-28 20:02:17
-90.00,92.00,37.00,45.00,-8.00,18.56,31.69,0.30,0.04,-4.46,8.06,2023-11-28 20:02:17
-101.00,101.00,38.00,45.00,-21.00,18.06,30.94,0.15,-0.00,-4.57,8.28,2023-11-28 20:02:17
-86.00,96.00,37.00,45.00,12.00,18.00,31.12,-0.13,0.05,-4.57,7.88,2023-11-28 20:02:17
-92.00,91.00,37.00,45.00,10.00,18.31,31.62,-0.16,0.12,-4.55,7.75,2023-11-28 20:02:17
-99.00,67.00,36.00,43.00,230.00,18.44,32.31,-0.09,0.38,-4.70,7.60,2023-11-28 20:02:17
-69.00,40.00,36.00,41.00,-8.00,17.19,33.38,0.42,0.63,-5.09,8.00,2023-11-28 20:02:17
-74.00,31.00,35.00,41.00,-44.00,14.19,35.38,0.75,0.92,-5.24,7.83,2023-11-28 20:02:17
-101.00,30.00,35.00,41.00,0.00,10.00,37.31,1.38,1.18,-6.00,8.11,2023-11-28 20:02:17
79.00,32.00,34.00,40.00,-8.00,3.69,39.44,1.54,1.25,-5.84,7.44,2023-11-28 20:02:17
-24.00,35.00,34.00,39.00,2.00,-1.75,40.81,1.46,1.05,-6.30,7.28,2023-11-28 20:02:17
21.00,45.00,34.00,39.00,0.00,-6.62,42.38,0.99,0.82,-6.42,7.23,2023-11-28 20:02:17
-32.00,61.00,40.00,47.00,-10.00,-9.69,43.81,0.33,0.49,-6.74,7.07,2023-11-28 20:02:17
-38.00,70.00,44.00,56.00,-62.00,-10.63,44.75,-0.08,0.20,-6.83,6.99,2023-11-28 20:02:17
33.00,74.00,48.00,64.00,129.00,-10.13,45.81,-0.18,-0.09,-6.94,6.85,2023-11-28 20:02:18
-13.00,73.00,48.00,66.00,0.00,-9.56,46.50,-0.21,-0.23,-6.99,6.66,2023-11-28 20:02:18
-77.00,71.00,44.00,61.00,-61.00,-7.75,46.13,-0.51,-0.45,-7.02,6.73,2023-11-28 20:02:18
-14.00,69.00,42.00,55.00,306.00,-5.19,44.88,-0.89,-0.81,-6.62,6.80,2023-11-28 20:02:18
-64.00,43.00,39.00,50.00,-8.00,0.19,42.31,-1.43,-1.17,-6.53,6.82,2023-11-28 20:02:18
-96.00,31.00,38.00,47.00,-57.00,5.87,40.06,-1.49,-1.28,-7.44,6.71,2023-11-28 20:02:18
-95.00,27.00,37.00,45.00,284.00,11.69,37.25,-1.05,-0.82,-5.60,7.81,2023-11-28 20:02:18
-87.00,27.00,36.00,44.00,0.00,15.25,35.31,-0.64,-0.57,-5.45,8.55,2023-11-28 20:02:18
-101.00,42.00,37.00,45.00,-5.00,17.19,34.69,-0.40,-0.36,-5.12,8.05,2023-11-28 20:02:18
-88.00,62.00,36.00,43.00,-9.00,18.56,35.13,-0.20,-0.18,-5.69,7.29,2023-11-28 20:02:18
-26.00,80.00,38.00,45.00,-39.00,18.75,35.63,0.16,-0.15,-5.31,7.21,2023-11-28 20:02:18
-100.00,95.00,38.00,46.00,0.00,18.75,35.50,0.14,-0.25,-5.16,7.24,2023-11-28 20:02:18
-84.00,100.00,38.00,45.00,-7.00,18.87,35.00,0.11,-0.21,-4.92,7.50,2023-11-28 20:02:18
-90.00,87.00,38.00,44.00,5.00,19.00,34.25,0.07,-0.17,-4.98,7.93,2023-11-28 20:02:18
-96.00,65.00,37.00,44.00,275.00,19.25,33.56,-0.11,-0.16,-4.75,7.18,2023-11-28 20:02:18
-89.00,38.00,37.00,43.00,-12.00,19.62,32.56,-0.05,-0.23,-4.81,7.91,2023-11-28 20:02:18
-102.00,26.00,36.00,43.00,-39.00,20.00,31.75,0.06,-0.09,-4.78,8.22,2023-11-28 20:02:18
-88.00,21.00,36.00,42.00,-13.00,20.69,31.25,-0.33,-0.27,-4.44,7.57,2023-11-28 20:02:18
-90.00,18.00,36.00,42.00,4.00,21.19,30.75,0.11,0.21,-4.38,8.17,2023-11-28 20:02:19
-96.00,20.00,35.00,41.00,-17.00,19.94,30.87,0.10,0.39,-4.29,7.80,2023-11-28 20:02:19
-58.00,34.00,36.00,43.00,46.00,19.12,31.56,0.34,0.18,-4.73,8.34,2023-11-28 20:02:19
-53.00,46.00,42.00,54.00,0.00,17.75,33.50,0.22,0.20,-5.40,8.39,2023-11-28 20:02:19
-97.00,55.00,45.00,64.00,-52.00,18.19,35.13,-0.34,-0.27,-5.77,7.39,2023-11-28 20:02:19
-33.00,59.00,46.00,67.00,22.00,21.12,36.06,-1.00,-0.63,-5.48,7.09,2023-11-28 20:02:19
-87.00,61.00,47.00,65.00,-3.00,24.12,36.56,-0.65,-0.62,-5.13,6.78,2023-11-28 20:02:19
-101.00,61.00,46.00,68.00,1.00,26.62,36.75,-0.65,-0.51,-4.67,6.85,2023-11-28 20:02:19
-91.00,61.00,45.00,67.00,-1.00,27.56,37.38,0.06,0.21,-4.70,6.90,2023-11-28 20:02:19
-96.00,52.00,43.00,60.00,-50.00,26.19,38.06,0.35,0.78,-5.03,6.78,2023-11-28 20:02:19
-90.00,35.00,42.00,53.00,63.00,22.06,39.25,1.28,1.35,-5.57,6.95,2023-11-28 20:02:19
-14.00,28.00,39.00,48.00,-14.00,15.88,40.69,1.61,1.67,-6.30,7.43,2023-11-28 20:02:19
-19.00,27.00,37.00,45.00,4.00,9.00,42.38,1.41,1.31,-5.71,6.86,2023-11-28 20:02:19
16.00,27.00,38.00,44.00,-22.00,3.56,43.75,1.63,1.27,-7.57,7.12,2023-11-28 20:02:19
16.00,32.00,36.00,42.00,-16.00,-1.44,45.50,0.92,0.94,-6.87,6.81,2023-11-28 20:02:19
16.00,43.00,39.00,44.00,-67.00,-5.00,47.00,0.45,0.74,-7.12,6.61,2023-11-28 20:02:19
16.00,49.00,40.00,46.00,315.00,-7.06,47.88,0.43,0.53,-7.55,6.57,2023-11-28 20:02:19
17.00,52.00,39.00,45.00,-7.00,-7.69,48.13,-0.28,-0.03,-7.26,6.63,2023-11-28 20:02:19
16.00,47.00,39.00,46.00,-47.00,-7.00,47.94,-0.24,-0.25,-7.07,6.41,2023-11-28 20:02:20
16.00,46.00,38.00,45.00,338.00,-5.50,47.25,-0.48,-0.55,-7.19,6.69,2023-11-28 20:02:20
16.00,34.00,37.00,43.00,-12.00,-2.62,46.31,-1.00,-0.87,-7.00,6.32,2023-11-28 20:02:20
-94.00,27.00,37.00,43.00,-61.00,2.19,44.56,-1.19,-1.14,-6.71,6.82,2023-11-28 20:02:20
79.00,24.00,35.00,43.00,19.00,9.81,41.88,-2.12,-1.77,-5.77,6.79,2023-11-28 20:02:20
-85.00,22.00,37.00,44.00,0.00,17.50,39.44,-1.99,-1.79,-5.82,7.05,2023-11-28 20:02:20
-100.00,20.00,37.00,45.00,3.00,25.06,36.56,-1.35,-1.60,-4.90,7.79,2023-11-28 20:02:20
-90.00,21.00,37.00,44.00,-8.00,28.87,35.13,-0.49,-0.56,-4.64,7.07,2023-11-28 20:02:20
-96.00,36.00,38.00,46.00,-49.00,30.50,35.00,-0.22,-0.15,-4.40,6.63,2023-11-28 20:02:20
-101.00,55.00,40.00,51.00,35.00,30.37,35.69,0.17,0.21,-4.60,6.78,2023-11-28 20:02:20
-89.00,66.00,43.00,58.00,-8.00,29.19,37.13,0.24,0.34,-4.86,6.97,2023-11-28 20:02:20
-91.00,68.00,43.00,58.00,12.00,27.56,38.00,0.47,0.63,-5.12,6.86,2023-11-28 20:02:20
-99.00,60.00,42.00,54.00,3.00,24.06,39.19,0.85,0.88,-5.61,6.90,2023-11-28 20:02:20
-56.00,62.00,40.00,49.00,-11.00,18.44,40.31,1.52,1.45,-5.85,6.92,2023-11-28 20:02:20
-101.00,53.00,38.00,46.00,-63.00,12.38,41.19,1.37,1.49,-6.28,7.53,2023-11-28 20:02:20
-45.00,48.00,36.00,44.00,340.00,6.44,42.25,0.99,1.11,-6.69,7.31,2023-11-28 20:02:20
-23.00,46.00,35.00,42.00,-33.00,1.75,43.56,0.98,1.05,-7.04,7.17,2023-11-28 20:02:20
18.00,55.00,35.00,40.00,-12.00,-1.69,44.38,0.89,0.73,-6.95,6.96,2023-11-28 20:02:20
99.00,70.00,39.00,47.00,-1.00,-5.06,45.19,0.74,0.69,-7.11,6.80,2023-11-28 20:02:21
-7.00,80.00,52.00,53.00,-4.00,-6.75,45.56,0.25,0.34,-7.09,7.07,2023-11-28 20:02:21
21.00,87.00,49.00,58.00,-44.00,-6.94,45.81,-0.13,-0.22,-6.98,7.09,2023-11-28 20:02:21
27.00,88.00,48.00,61.00,358.00,-6.19,46.00,-0.09,-0.21,-6.99,6.70,2023-11-28 20:02:21
-20.00,83.00,44.00,55.00,10.00,-4.37,45.88,-0.68,-0.72,-7.06,6.88,2023-11-28 20:02:21
-100.00,73.00,41.00,53.00,-1.00,0.31,45.00,-1.77,-1.71,-6.79,6.54,2023-11-28 20:02:21
-38.00,59.00,38.00,49.00,-15.00,8.94,42.38,-1.65,-1.98,-6.40,6.91,2023-11-28 20:02:21
-101.00,46.00,35.00,45.00,-45.00,15.38,38.94,-0.79,-1.27,-5.53,7.19,2023-11-28 20:02:21
-93.00,40.00,34.00,43.00,295.00,17.87,36.94,-0.27,-0.81,-5.37,7.77,2023-11-28 20:02:21
-86.00,39.00,33.00,43.00,-10.00,19.37,35.25,-0.05,-0.49,-4.75,7.35,2023-11-28 20:02:21
-95.00,45.00,35.00,42.00,-57.00,20.25,34.44,-0.07,-0.33,-5.16,7.66,2023-11-28 20:02:21
-100.00,59.00,40.00,50.00,82.00,21.19,33.63,-0.39,-0.30,-4.98,7.88,2023-11-28 20:02:21
-81.00,74.00,46.00,61.00,-5.00,22.62,33.75,0.09,-0.15,-5.20,8.10,2023-11-28 20:02:21
-97.00,77.00,49.00,67.00,-56.00,22.62,34.88,0.00,0.17,-4.95,7.41,2023-11-28 20:02:21
-88.00,72.00,48.00,65.00,303.00,21.94,36.13,0.09,0.38,-5.22,7.08,2023-11-28 20:02:21
-86.00,66.00,44.00,61.00,-8.00,21.00,36.81,0.09,0.46,-5.38,7.15,2023-11-28 20:02:21
-98.00,56.00,39.00,53.00,-9.00,19.25,37.38,0.41,0.73,-5.45,7.26,2023-11-28 20:02:21
47.00,46.00,35.00,47.00,-1.00,16.56,38.06,0.60,0.92,-5.63,7.71,2023-11-28 20:02:21
-34.00,42.00,34.00,44.00,-3.00,13.25,39.38,0.45,0.88,-5.93,7.48,2023-11-28 20:02:22
-16.00,40.00,33.00,42.00,-51.00,10.94,40.69,0.47,0.80,-6.34,7.43,2023-11-28 20:02:22
274.00,39.00,31.00,42.00,358.00,7.75,41.94,0.56,0.77,-6.52,7.22,2023-11-28 20:02:22
-30.00,44.00,33.00,42.00,-13.00,5.44,42.69,0.50,0.56,-6.66,7.25,2023-11-28 20:02:22
-91.00,68.00,41.00,52.00,-44.00,3.31,43.44,0.27,0.41,-6.87,7.26,2023-11-28 20:02:22
-5.00,89.00,49.00,65.00,-14.00,3.00,44.38,-0.15,-0.02,-6.75,7.24,2023-11-28 20:02:22
-33.00,88.00,50.00,68.00,3.00,3.31,45.19,-0.12,-0.01,-6.92,6.81,2023-11-28 20:02:22
-96.00,83.00,42.00,64.00,351.00,3.75,45.25,-0.09,-0.17,-6.65,6.70,2023-11-28 20:02:22
-15.00,78.00,42.00,59.00,-11.00,4.56,44.81,-0.26,-0.44,-6.82,6.85,2023-11-28 20:02:22
-44.00,62.00,39.00,52.00,-39.00,7.75,43.38,-0.79,-1.11,-6.73,7.16,2023-11-28 20:02:22
-101.00,48.00,35.00,48.00,-5.00,12.63,41.50,-1.26,-1.77,-6.37,7.36,2023-11-28 20:02:22
-67.00,40.00,34.00,45.00,-8.00,21.87,39.44,-1.64,-2.38,-5.52,7.53,2023-11-28 20:02:22
-91.00,37.00,33.00,45.00,7.00,27.12,38.19,-0.53,-0.95,-4.97,6.49,2023-11-28 20:02:22
-92.00,36.00,32.00,44.00,3.00,29.44,37.25,-0.41,-0.35,-4.74,6.32,2023-11-28 20:02:22
-85.00,47.00,34.00,46.00,-10.00,29.69,36.13,0.06,0.33,-4.49,6.60,2023-11-28 20:02:22
-101.00,59.00,39.00,51.00,-46.00,29.12,35.63,-0.02,0.41,-4.56,6.60,2023-11-28 20:02:22
-68.00,66.00,42.00,56.00,10.00,27.25,35.88,0.61,0.68,-4.95,7.10,2023-11-28 20:02:22
-70.00,64.00,42.00,55.00,-3.00,24.12,36.63,0.82,0.67,-5.20,7.18,2023-11-28 20:02:22
-94.00,63.00,38.00,52.00,-43.00,21.50,37.50,0.42,0.44,-5.42,7.29,2023-11-28 20:02:23
-13.00,52.00,35.00,48.00,343.00,20.25,37.81,0.27,0.25,-5.60,7.28,2023-11-28 20:02:23
-5.00,41.00,30.00,44.00,-14.00,18.75,38.44,0.39,0.31,-5.65,7.36,2023-11-28 20:02:23
-94.00,33.00,27.00,42.00,-70.00,16.94,39.31,0.41,0.54,-5.85,7.43,2023-11-28 20:02:23
-93.00,31.00,25.00,40.00,316.00,14.81,40.25,0.60,0.69,-5.97,7.21,2023-11-28 20:02:23
-41.00,31.00,25.00,40.00,6.00,11.69,41.44,0.55,0.80,-6.30,7.23,2023-11-28 20:02:23
-101.00,36.00,27.00,43.00,-25.00,9.25,42.25,0.35,0.78,-6.44,7.22,2023-11-28 20:02:23
62.00,49.00,31.00,49.00,-19.00,6.81,43.44,0.16,0.90,-6.61,7.17,2023-11-28 20:02:23
-40.00,68.00,37.00,56.00,-1.00,4.19,44.75,0.46,1.03,-7.01,7.17,2023-11-28 20:02:23
-101.00,80.00,41.00,61.00,-37.00,0.50,46.25,0.70,0.66,-6.64,6.80,2023-11-28 20:02:23
68.00,89.00,45.00,66.00,266.00,-2.19,47.44,0.48,0.86,-7.04,6.53,2023-11-28 20:02:23
-32.00,90.00,46.00,68.00,-5.00,-4.44,48.31,0.20,0.41,-7.13,6.50,2023-11-28 20:02:23
-40.00,94.00,45.00,66.00,-28.00,-5.12,48.88,0.24,-0.05,-7.35,6.26,2023-11-28 20:02:23
20.00,88.00,43.00,61.00,84.00,-4.56,48.88,-0.20,-0.45,-7.44,6.46,2023-11-28 20:02:23
-23.00,78.00,39.00,57.00,-55.00,-1.19,47.75,-0.77,-1.23,-7.23,6.39,2023-11-28 20:02:23
-99.00,64.00,38.00,53.00,291.00,3.69,46.19,-0.87,-1.70,-6.82,7.09,2023-11-28 20:02:23
-34.00,48.00,36.00,51.00,-12.00,9.44,43.69,-0.51,-1.29,-6.78,7.34,2023-11-28 20:02:23
-81.00,38.00,36.00,49.00,-60.00,12.25,41.94,-0.28,-0.85,-6.17,7.66,2023-11-28 20:02:23
-100.00,35.00,36.00,48.00,5.00,14.44,40.63,-0.22,-0.57,-5.78,7.39,2023-11-28 20:02:24
-77.00,37.00,36.00,47.00,-12.00,15.69,40.13,-0.14,-0.31,-5.96,7.18,2023-11-28 20:02:24
-84.00,46.00,37.00,48.00,7.00,16.25,39.69,0.05,-0.15,-5.96,7.28,2023-11-28 20:02:24
-101.00,57.00,41.00,49.00,-26.00,16.56,39.50,0.10,-0.16,-5.90,6.88,2023-11-28 20:02:24
-78.00,78.00,45.00,54.00,2.00,16.19,38.56,0.45,-0.30,-5.84,7.47,2023-11-28 20:02:24
-69.00,89.00,48.00,59.00,-59.00,15.75,38.00,0.22,-0.14,-5.66,7.48,2023-11-28 20:02:24
-95.00,96.00,50.00,62.00,320.00,15.94,37.56,0.04,-0.01,-5.59,7.74,2023-11-28 20:02:24
-87.00,92.00,50.00,64.00,6.00,15.88,38.06,-0.12,0.10,-5.62,7.28,2023-11-28 20:02:24
-101.00,87.00,45.00,59.00,-57.00,15.88,38.56,-0.07,0.32,-5.71,7.09,2023-11-28 20:02:24
-79.00,70.00,42.00,54.00,335.00,14.94,38.63,0.13,0.66,-5.75,7.09,2023-11-28 20:02:24
-28.00,43.00,37.00,48.00,-12.00,13.19,38.38,0.33,0.71,-5.81,7.66,2023-11-28 20:02:24
-69.00,33.00,34.00,45.00,-64.00,10.50,38.38,0.64,0.64,-6.16,7.90,2023-11-28 20:02:24
381.00,29.00,32.00,45.00,204.00,7.94,39.06,0.29,0.73,-6.06,7.88,2023-11-28 20:02:24
-28.00,30.00,32.00,43.00,-13.00,6.12,40.00,0.29,0.72,-6.08,7.37,2023-11-28 20:02:24
-67.00,51.00,38.00,44.00,-35.00,3.75,41.25,0.46,0.59,-6.18,7.46,2023-11-28 20:02:24
18.00,79.00,40.00,48.00,-21.00,0.94,42.63,0.47,0.82,-6.69,7.34,2023-11-28 20:02:24
-34.00,94.00,50.00,51.00,11.00,-1.44,43.44,0.76,0.55,-6.70,7.17,2023-11-28 20:02:24
-48.00,96.00,51.00,55.00,-27.00,-3.50,44.25,0.40,0.60,-6.78,6.99,2023-11-28 20:02:25
11.00,90.00,50.00,56.00,53.00,-5.37,45.00,0.33,0.27,-6.79,6.92,2023-11-28 20:02:25
-33.00,88.00,48.00,54.00,-4.00,-6.31,45.06,0.09,0.09,-7.01,7.07,2023-11-28 20:02:25
-73.00,92.00,45.00,49.00,-43.00,-6.00,45.00,-0.15,-0.25,-6.74,6.91,2023-11-28 20:02:25
52.00,70.00,42.00,47.00,-20.00,-4.56,44.75,-0.17,-0.48,-6.82,6.92,2023-11-28 20:02:25
-34.00,53.00,41.00,45.00,-30.00,-3.19,44.06,-0.33,-0.55,-6.75,6.80,2023-11-28 20:02:25
-97.00,42.00,41.00,44.00,34.00,-1.62,42.81,-0.14,-0.65,-6.57,7.52,2023-11-28 20:02:25
-31.00,51.00,43.00,45.00,-5.00,0.44,42.38,-0.16,-0.72,-6.52,7.61,2023-11-28 20:02:25
-97.00,83.00,51.00,58.00,-69.00,2.19,42.94,-0.37,-0.47,-6.15,7.22,2023-11-28 20:02:25
-93.00,100.00,54.00,64.00,338.00,3.19,43.94,0.20,-0.21,-6.87,7.02,2023-11-28 20:02:25
-24.00,105.00,53.00,66.00,-7.00,3.00,43.88,0.44,-0.23,-6.56,7.62,2023-11-28 20:02:25
-56.00,102.00,53.00,66.00,-57.00,3.12,43.19,0.16,-0.31,-6.47,6.84,2023-11-28 20:02:25
-100.00,94.00,51.00,63.00,7.00,3.56,42.25,0.03,-0.35,-6.47,7.38,2023-11-28 20:02:25
-61.00,93.00,49.00,59.00,-16.00,4.19,41.00,-0.01,-0.38,-6.36,7.66,2023-11-28 20:02:25
-101.00,58.00,47.00,54.00,-63.00,5.81,39.75,-0.48,-0.75,-6.21,7.55,2023-11-28 20:02:25
-82.00,38.00,43.00,50.00,303.00,9.00,37.31,-0.79,-0.85,-5.75,7.52,2023-11-28 20:02:25
20.00,31.00,40.00,46.00,-34.00,12.19,34.56,-0.33,-0.73,-5.38,8.23,2023-11-28 20:02:25
-93.00,31.00,39.00,46.00,4.00,13.69,33.00,-0.13,-0.41,-4.76,8.39,2023-11-28 20:02:25
-77.00,34.00,39.00,46.00,0.00,14.06,32.56,0.00,0.01,-4.79,8.25,2023-11-28 20:02:26
-89.00,42.00,40.00,46.00,-2.00,14.25,32.81,-0.13,0.03,-4.99,7.90,2023-11-28 20:02:26
-100.00,66.00,44.00,51.00,-16.00,14.75,33.25,-0.34,0.08,-5.15,7.92,2023-11-28 20:02:26
-86.00,84.00,48.00,61.00,-15.00,15.75,34.38,-0.32,0.02,-5.30,8.20,2023-11-28 20:02:26
-77.00,88.00,50.00,65.00,10.00,16.44,35.50,-0.38,0.09,-5.25,7.50,2023-11-28 20:02:26
-82.00,85.00,47.00,62.00,312.00,17.12,36.25,-0.12,0.06,-5.39,7.54,2023-11-28 20:02:26
-84.00,70.00,44.00,56.00,-4.00,17.25,36.56,-0.26,0.22,-5.39,7.28,2023-11-28 20:02:26
-102.00,54.00,42.00,52.00,-46.00,17.31,36.63,-0.09,0.28,-5.33,7.43,2023-11-28 20:02:26
-82.00,43.00,38.00,49.00,356.00,16.50,36.94,0.22,0.39,-5.46,7.65,2023-11-28 20:02:26
-11.00,38.00,35.00,47.00,-11.00,14.06,37.81,0.72,0.95,-5.62,7.74,2023-11-28 20:02:26
-77.00,36.00,34.00,45.00,-68.00,9.75,38.94,1.16,1.25,-5.92,7.53,2023-11-28 20:02:26
-68.00,36.00,34.00,44.00,323.00,4.31,40.44,1.05,1.15,-6.72,7.61,2023-11-28 20:02:26
-15.00,39.00,35.00,45.00,-4.00,-0.44,41.94,1.22,0.99,-7.37,7.67,2023-11-28 20:02:26
-29.00,59.00,44.00,53.00,-23.00,-3.87,43.38,0.37,0.77,-6.94,7.49,2023-11-28 20:02:26
-6.00,77.00,51.00,68.00,-12.00,-5.56,44.69,-0.00,0.27,-6.70,6.92,2023-11-28 20:02:26
-77.00,80.00,54.00,77.00,-68.00,-4.81,45.88,-0.44,-0.12,-6.98,6.53,2023-11-28 20:02:26
-59.00,78.00,52.00,74.00,343.00,-3.56,46.06,-0.42,-0.31,-6.87,6.44,2023-11-28 20:02:26
-6.00,80.00,50.00,68.00,-9.00,-0.75,45.44,-0.90,-0.88,-6.96,6.73,2023-11-28 20:02:26
-50.00,70.00,45.00,63.00,-35.00,4.69,43.88,-1.94,-1.57,-7.17,6.43,2023-11-28 20:02:27
-83.00,53.00,42.00,59.00,2.00,14.69,40.50,-2.54,-2.11,-5.64,7.51,2023-11-28 20:02:27
-67.00,43.00,38.00,52.00,-3.00,25.44,36.81,-2.81,-2.23,-5.07,7.41,2023-11-28 20:02:27
-89.00,35.00,37.00,50.00,-53.00,33.13,33.19,-1.27,-0.81,-5.01,6.91,2023-11-28 20:02:27
-91.00,40.00,39.00,51.00,294.00,36.44,32.94,-0.68,-0.19,-3.53,6.19,2023-11-28 20:02:27
-90.00,69.00,46.00,63.00,-2.00,37.69,33.63,-0.18,-0.03,-3.72,6.14,2023-11-28 20:02:27
-101.00,88.00,51.00,75.00,-5.00,35.25,35.50,1.01,0.80,-4.38,6.50,2023-11-28 20:02:27
88.00,91.00,54.00,81.00,30.00,31.31,37.63,1.00,0.81,-5.44,6.79,2023-11-28 20:02:27
-47.00,85.00,50.00,77.00,13.00,27.06,39.31,1.08,1.01,-5.42,6.52,2023-11-28 20:02:27
-100.00,83.00,47.00,68.00,-57.00,23.37,40.00,0.79,0.83,-5.66,6.60,2023-11-28 20:02:27
-75.00,60.00,43.00,59.00,360.00,19.19,39.75,1.08,0.99,-6.03,7.50,2023-11-28 20:02:27
-25.00,43.00,37.00,51.00,-9.00,14.25,39.63,1.51,0.93,-6.90,8.11,2023-11-28 20:02:27
-70.00,37.00,37.00,50.00,-51.00,9.31,39.69,1.22,0.67,-5.61,7.40,2023-11-28 20:02:27
5.00,35.00,35.00,47.00,-20.00,4.69,40.00,1.29,0.63,-6.17,7.55,2023-11-28 20:02:27
-36.00,42.00,38.00,48.00,15.00,1.12,40.44,0.99,0.72,-6.51,7.88,2023-11-28 20:02:27
-98.00,67.00,47.00,58.00,235.00,-2.56,41.69,0.71,0.92,-5.46,7.26,2023-11-28 20:02:27
7.00,69.00,51.00,66.00,-12.00,-5.19,42.94,0.60,0.35,-6.23,7.06,2023-11-28 20:02:27
-30.00,73.00,53.00,70.00,13.00,-7.12,43.75,0.37,0.23,-6.54,6.98,2023-11-28 20:02:27
-99.00,68.00,51.00,68.00,-13.00,-8.38,43.94,0.29,0.40,-6.03,6.62,2023-11-28 20:02:28
241.00,70.00,47.00,63.00,16.00,-8.44,43.44,-0.17,-0.22,-6.59,7.02,2023-11-28 20:02:28
-36.00,76.00,45.00,57.00,12.00,-6.94,42.75,-0.37,-0.78,-6.50,7.17,2023-11-28 20:02:28
-100.00,60.00,42.00,53.00,-14.00,-4.19,41.44,-0.28,-0.94,-6.41,7.45,2023-11-28 20:02:28
-18.00,47.00,42.00,50.00,-12.00,-0.69,39.56,-1.11,-1.09,-5.98,7.14,2023-11-28 20:02:28
-69.00,54.00,40.00,49.00,-67.00,2.31,38.00,-0.30,-0.73,-5.75,8.09,2023-11-28 20:02:28
429.00,40.00,40.00,49.00,364.00,3.75,36.81,0.04,-0.30,-5.23,8.06,2023-11-28 20:02:28
-12.00,38.00,39.00,50.00,-12.00,3.50,36.75,0.27,0.04,-6.12,8.38,2023-11-28 20:02:28
-72.00,39.00,39.00,48.00,-69.00,4.06,36.81,-0.20,-0.20,-6.00,7.81,2023-11-28 20:02:28
-92.00,38.00,39.00,48.00,291.00,4.56,36.94,-0.00,-0.19,-5.84,7.64,2023-11-28 20:02:28
-18.00,30.00,39.00,50.00,-18.00,5.19,36.56,-0.10,-0.31,-5.62,7.88,2023-11-28 20:02:28
-70.00,36.00,38.00,48.00,-62.00,5.75,36.38,0.06,-0.05,-5.71,8.17,2023-11-28 20:02:28
